URL,TITLE,LOCATION,DISTANCE,BUYS,NORMAL PRICE,DISCOUNT PRICE
https://www.groupon.com/goods/health-care,Bamboo Compression Pain-Relief Knee Brace (2-Pack),,,1;000+ bought,$49.99,$9.99
https://www.groupon.com/goods/health-care,Ultrasonic Essential Oil Aroma Diffuser Humidifier LED Air Mist,$27.74,,,$78,$27.74
https://www.groupon.com/goods/health-care,Unisex Copper-Infused Pain-Relief Compression Socks (6 Pairs),,,5;000+ bought,$59.99,$19.99
https://www.groupon.com/goods/health-care,Premium Pair Calf Support Compression Leg Sleeve Sports Outdoor,$20,,,$53.60,$20
https://www.groupon.com/goods/health-care,Power-Flexor Wrist Exerciser,$29.99,,,$34.80,$29.99
https://www.groupon.com/goods/health-care,Hermell Elevating Leg Rest and Replacement Cover,,,10;000+ bought,$14.99,$12.99
https://www.groupon.com/goods/health-care,Unisex Graduated Compression Support Socks (5-Pair Pack),,,5;000+ bought,$99.99,$16.99
https://www.groupon.com/goods/health-care,Unisex Copper-Infused Knee High Compression Socks (6-Pack),,,1;000+ bought,$29.99,$16.99
https://www.groupon.com/goods/health-care,Unisex Ultra-Support Striped Compression Socks (5-Pack),,,1;000+ bought,$110,$15.99
https://www.groupon.com/goods/health-care,SmartHeart Automatic Digital Wrist Blood-Pressure Monitor,,,1;000+ bought,$26.95,$18.99
https://www.groupon.com/goods/health-care,Aroma Globe Diffuser and Humidifier with Oils,,,25;000+ bought,$69.99,$24.99
https://www.groupon.com/goods/health-care,Mojo Recovery & Performance Compression Socks,,,5;000+ bought,$55,$18.99
https://www.groupon.com/goods/health-care,Migraine-Relief Wrap,,,5;000+ bought,,$7.99
https://www.groupon.com/goods/health-care,1.5L LED Ultrasonic Home Aroma Humidifier Air Diffuser Purifier,$53.74,,,$111.50,$53.74
https://www.groupon.com/goods/health-care,Black Shin Support  Compression Leg Sleeve Sports Outdoor,$20,,,$53.60,$20
https://www.groupon.com/goods/health-care,Gel Moisturizing Heel Socks,,,1;000+ bought,$29.99,$7.99
https://www.groupon.com/goods/health-care,DMI Hugg-A-Pillow Orthopedic Posture and Comfort Pillow,,,1;000+ bought,$29.99,$19.99
https://www.groupon.com/goods/health-care,Portable Blood Pressure Monitor with LCD Screen,,,1;000+ bought,$29.99,$20.99
https://www.groupon.com/goods/health-care,One Pair of MoJo Compression Calf Sleeves,,,960+ bought,$40,$14.99
https://www.groupon.com/goods/health-care,Unisex Ankle Compression Socks (3 or 6-Pack),,,460+ bought,$29.99,$11.99
https://www.groupon.com/goods/health-care,Unisex Copper-Infused Compression Socks (5-Pack),,,1;000+ bought,$99,$17.99
https://www.groupon.com/goods/health-care,Copper-Infused Open-Toe Zip-Up Compression Socks,,,,$29.99,$10.99
https://www.groupon.com/goods/health-care,Wave Premium Sleep Therapy Sound Machine,,,680+ bought,$39.99,$24.99
https://www.groupon.com/goods/health-care,10 Pressure Points Compression Sleeves Sports Outdoor,$20,,,$53.60,$20
https://www.groupon.com/goods/health-care,Microfiber Eyeglass Cleaner (2-Pack),,,1;000+ bought,$20,$6.99
https://www.groupon.com/goods/health-care,Dixie EMS Deluxe Blood-Pressure Measurement Set,,,710+ bought,$29.95,$11.99
https://www.groupon.com/goods/health-care,Bamboo Comfort Self-Warming Gloves (1-Pair),,,1;000+ bought,$26.59,$11.99
https://www.groupon.com/goods/health-care,Contoured Memory Foam Leg Pillow,,,620+ bought,$69.99,$13.99
https://www.groupon.com/goods/health-care,Men’s Compression and Body Support Undershirts,,,1;000+ bought,$24.99,$11.99
https://www.groupon.com/goods/health-care,Handmaster Plus Hand Exerciser,,,360+ bought,$29.99,$14.99
https://www.groupon.com/goods/health-care,Automatic Arm Blood-Pressure Monitor with 120-Reading Memory,,,600+ bought,$59.99,$22.99
https://www.groupon.com/goods/health-care,SonTech White Noise Sound Machine with 10 Soothing Sounds,,,1;000+ bought,$129.99,$19.99
https://www.groupon.com/goods/massage-and-relaxation,Art Naturals Essential Oil Diffuser,$21.99,,10;000+ bought,$69.99,
https://www.groupon.com/goods/massage-and-relaxation,Pulse Massager Mini II and Accessories,$29.99,,25;000+ bought,$99.99,
https://www.groupon.com/goods/massage-and-relaxation,Essential Oil and Travel Keychain Case Set (9-Piece),$16.99,,50+ bought,$49.99,$16.99
https://www.groupon.com/goods/massage-and-relaxation,Excellent Massage Tool by Pressure Positive Pain Relief Easy To Use,$33.99,,,$61.25,$33.99
https://www.groupon.com/goods/massage-and-relaxation,Silver Essential Oil Charm Bracelet,$14.99,,10+ bought,$30,$14.99
https://www.groupon.com/goods/massage-and-relaxation,TulipMist Ultrasonic Essential Oil Diffuser,$19.99,,1;000+ bought,$30,
https://www.groupon.com/goods/massage-and-relaxation,Ultrasonic PureSpa Aromatherapy Diffusers,$26.99,,25;000+ bought,$49.99,
https://www.groupon.com/goods/massage-and-relaxation,Now Essential Oils Set (3-Piece),$21.99,,10;000+ bought,$39.95,
https://www.groupon.com/goods/massage-and-relaxation,Nu Yuu 100% Pure Therapeutic-Grade Essential Oils 30ml (6-Pack),,,10;000+ bought,$95.70,$21.99
https://www.groupon.com/goods/massage-and-relaxation,Art Naturals Top 8 Essential Oils,,,25;000+ bought,$79.95,$17.99
https://www.groupon.com/goods/massage-and-relaxation,Meridian Therapy Plantar Fasciitis Massage Ball,$18.95,,,$96,$18.95
https://www.groupon.com/goods/massage-and-relaxation,Digital Pain Therapy Machine,$14.99,,110+ bought,$59,$14.99
https://www.groupon.com/goods/massage-and-relaxation,Santamedical Advanced Pulse Massager TENS Unit and Snap-On Pads,,,1;000+ bought,$29.95,$9.99
https://www.groupon.com/goods/massage-and-relaxation,Art Naturals Diffuser and 8-Pack Oil Gift Set,,,10;000+ bought,$59.95,$34.99
https://www.groupon.com/goods/massage-and-relaxation,Pursonic 100% Pure Therapeutic Grade Essential Oil Set (8-Piece),$15.99,,520+ bought,$29.99,
https://www.groupon.com/goods/massage-and-relaxation,Eiji Essentials 100% Pure Therapeutic-Grade Essential Oils (5mL; 9-Pk),,,1;000+ bought,$72,$21.99
https://www.groupon.com/goods/massage-and-relaxation,Now Relaxing Essential Oil Set (4-Piece),,,1;000+ bought,$22.99,$16.99
https://www.groupon.com/goods/massage-and-relaxation,Mini Scentifier Portable Color-Changing Fragrance Diffuser,,,1;000+ bought,$14,$9.99
https://www.groupon.com/goods/massage-and-relaxation,Pursonic Aromatherapy Therapeutic-Grade Essential Oils (6- or 14-Pack),,,25;000+ bought,$49.99,$12.99
https://www.groupon.com/goods/massage-and-relaxation,Replacement Pads For Electrode TENS Unit & Pulse Massager,$9.95,,,$49.99,$9.95
https://www.groupon.com/goods/massage-and-relaxation,TENS Pulse Massager & Ab Toner Belt Bundle for Muscle Stimulation,$34.99,,,$349.99,$34.99
https://www.groupon.com/goods/massage-and-relaxation,Arospa Crystal Studs Locket Pendant Diffuser Necklace with 24" Chain,$19.99,,,$39,$19.99
https://www.groupon.com/goods/massage-and-relaxation,Aromatherapy Therapeutic Grade Essential Oil Gift Set (6-Piece),,,5;000+ bought,$79.99,$16.99
https://www.groupon.com/goods/massage-and-relaxation,TENS Unit Handheld Electronic Pulse Massager with 8 Pads,,,,$79.99,$24.99
https://www.groupon.com/goods/massage-and-relaxation,Gurunanda Ultrasonic Aromatherapy Desktop Diffuser,,,540+ bought,$30,$20.99
https://www.groupon.com/goods/massage-and-relaxation,Santamedical TENS Unit Electronic Pulse Massager,,,580+ bought,$29.95,$8.99
https://www.groupon.com/goods/massage-and-relaxation,2-Pack of Now Foods Essential Oils,,,10;000+ bought,$19.80,$18.99
https://www.groupon.com/goods/massage-and-relaxation,Santa Medical Electronic Pulse Massager,,,280+ bought,$59.95,$23.99
https://www.groupon.com/goods/massage-and-relaxation,Amope Pedi Perfect Electronic Pedicure Foot File,$19.25,,,$60.80,$19.25
https://www.groupon.com/goods/massage-and-relaxation,T.e.n.s. Unit Electrode Pads; White Cloth Backed; 2x2 Square - 16 pack,$8.99,,,$29.99,$8.99
https://www.groupon.com/goods/massage-and-relaxation,Handheld Electronic Pulse Stimulator Massager Unit,$29.98,,,$89,$29.98
https://www.groupon.com/goods/massage-and-relaxation,100% Pure Therapeutic-Grade Blended or Regular Essential-Oil (6-Pack),,,1;000+ bought,$39.99,$13.99
https://www.groupon.com/goods/massage-and-relaxation,Wire Head Massagers (2-Pack),,,660+ bought,$12.99,$9.99
https://www.groupon.com/goods/massage-and-relaxation,GuruNanda Ultrasonic Honeycomb Diffuser,,,10;000+ bought,,$31.99
https://www.groupon.com/goods/massage-and-relaxation,SpaMist Woodgrain Ultrasonic Diffuser with Remote,,,1;000+ bought,$40,$26.99
https://www.groupon.com/goods/massage-and-relaxation,TENS Pulse Massager & Shoe Combo for Muscle & Nerve Relaxation,$39.99,,,$449.99,$39.99
https://www.groupon.com/goods/massage-and-relaxation,Zodaca 3D Soft Sleeping Eye Shades Spa Mask(Size: 9" x 3.4")Black,,,,$23.99,$6.99
https://www.groupon.com/goods/massage-and-relaxation,Touch Screen TENS 12 Modes + Life Time Warranty,$24,,,$299.99,$24
https://www.groupon.com/goods/massage-and-relaxation,Now Foods Love at First Scent Romantic Essential Oils Kit (4-Piece),,,1;000+ bought,$45,$14.99
https://www.groupon.com/goods/massage-and-relaxation,iPulse Massager and Accessories,,,25;000+ bought,$44.95,$11.99
https://www.groupon.com/goods/massage-and-relaxation,Organic BOMAK Bath Bombs,$39.99,,,$79,$39.99
https://www.groupon.com/goods/massage-and-relaxation,Digital Pulse Massagers or Adhesive Massaging Pads (10-Pack),,,610+ bought,$425,$39.99
https://www.groupon.com/goods/massage-and-relaxation,Air Aroma Essential Oil Diffuser LED Ultrasonic Aroma Aromatherapy,$15.99,,,$32,$15.99
https://www.groupon.com/goods/massage-and-relaxation,PCH Digital Pulse Massager Set with Shoe; Neck; or Belt Accessories,,,1;000+ bought,$21.68,$7.99
https://www.groupon.com/goods/massage-and-relaxation,Sensible Remedies Essential Oils - Eucalyptus Lavender Lemon...,$5.69,,,$24.99,$5.69
https://www.groupon.com/goods/massage-and-relaxation,New  Premium Original Magic Wand Electric Massager,$29.99,,,$54.99,$29.99
https://www.groupon.com/goods/massage-and-relaxation,6 Pair TENS Unit Electronic Pulse Therapy Massager Muscle Stimulator,$39.99,,,$109.99,$39.99
https://www.groupon.com/goods/massage-and-relaxation,Mini Night Light Portable Penguin Air Humidifier Aroma Humidifier,$7.99,,,$39.99,$7.99
https://www.groupon.com/goods/massage-and-relaxation,Essential Oil Six Bottle Pack,$9.99,,,$99,$9.99
https://www.groupon.com/goods/men,2 Pack of Amazing Black Mask For Deep Cleanising Removes Blackheads,$10.99,,,$29.99,$10.99
https://www.groupon.com/goods/men,Keratin BK Cosmetics Chocolate Treatment (33.8oz),$179.99,,,$300,$179.99
https://www.groupon.com/goods/men,Philips Norelco Bodygroom Shaver with back attachment,$34.99,,,$49.99,$34.99
https://www.groupon.com/goods/men,Skin Food Black Sugar Honey Mask Wash Off Face Mask Pack 100g,$11.95,,,$19.99,$11.95
https://www.groupon.com/goods/men,1 Pack of Amazing Black Mask For Deep Cleansing Blackheads Remover,$6.75,,,$19.99,$6.75
https://www.groupon.com/goods/men,20 pc Bare Lifts Instant Breast Lift Support Invisible Bra Shaper,$6.99,,,$22,$6.99
https://www.groupon.com/goods/men,Olivia Garden Healthy Hair Massage HH-3 Oval Large,$26.74,,,$66.50,$26.74
https://www.groupon.com/goods/men,Shills black peel-off purifying black facial blackhead mask (2-PACK),$13.99,,,$62.99,$13.99
https://www.groupon.com/goods/men,Anti-Cellulite Hot Cream,$6.99,,,$16.10,$6.99
https://www.groupon.com/goods/men,Trym II Modern Beard and Hair-Clipper Kit and Nose-Hair Trimmer,$18.99,,10;000+ bought,$39.99,
https://www.groupon.com/goods/men,Electric Skin Care Pore Blackhead Remover Cleaner Vacuum Acne Cleanser,$10.99,,,$39.99,$10.99
https://www.groupon.com/goods/men,Anti Snore Chin Strap,$7,,,$49.99,$7
https://www.groupon.com/goods/men,5 Sets of Leader's 7 Wonders Sheet Masks - 15 Masks in Total,$30,,,$108,$30
https://www.groupon.com/goods/men,21 inch DIY Magic Circle Hair Styling Rollers Curlers Twisting Tools,$9.99,,,$20.99,$9.99
https://www.groupon.com/goods/men,3 Sets of Leader's Superfood sheet masks - 12 masks in total,$33,,,$72,$33
https://www.groupon.com/goods/men,Avon Advanced Techniques Straightening Brush,$21.74,,,$62.50,$21.74
https://www.groupon.com/goods/men,Macadamia Natural Oil Deep Repair Hair Masque,,,1;000+ bought,$10.50,$9.99
https://www.groupon.com/goods/men,Cellulite Cup Kit,$5.95,,,$21.99,$5.95
https://www.groupon.com/goods/men,K-beauty Sheet Masks - Treatment and Renewal Sheet Mask Set 8 Masks,$29,,,$32,$29
https://www.groupon.com/goods/men,InStyler Ionic Styler Pro Ionic Hot Brush and Ceramic Flat Iron,,,1;000+ bought,$59.85,$31.99
https://www.groupon.com/goods/men,eos Visibly Soft Lip Balm Sphere; Blackberry Nectar; 0.25 Ounce,$3.29,,,$6.99,$3.29
https://www.groupon.com/goods/men,Charcoal Teeth Whitener,$9.95,,,$19.99,$9.95
https://www.groupon.com/goods/men,Da Vinci Cosmetics Dead Sea Minerals Mud Made In The USA,$24.90,,,$109.99,$24.90
https://www.groupon.com/goods/men,Skin Beauty Facial Cleanser Waterproof Rotary Brush for Wash Face,$6.87,,,$24,$6.87
https://www.groupon.com/goods/men,Magic Hair Curlers Twist Leverage Ringlete Set,$11.95,,,$24.99,$11.95
https://www.groupon.com/goods/men,Shea Moisture African Black Soap Eczema & Psoriasis Therapy Body Wash,$18.99,,,$24.99,$18.99
https://www.groupon.com/goods/men,Vivo per lei Anti Aging Recharging Mask 4pc,$12.99,,,$400,$12.99
https://www.groupon.com/goods/men,It's a 10 Miracle Hair Products,,,530+ bought,$11.96,$9.99
https://www.groupon.com/goods/men,Hair Brush Combs Mirror Travel Folding Hair Brush With Mirror Pocket,$20.74,,,$59.50,$20.74
https://www.groupon.com/goods/men,PurO3 Ozonated Coconut Oil - 2 oz,$16.49,,,$19.95,$16.49
https://www.groupon.com/goods/men,Etude House Wonder Pore Freshner,$19.99,,,$29.99,$19.99
https://www.groupon.com/goods/men,Best of It's a 10 Miracle Haircare Products,,,1;000+ bought,$19.96,$14.99
https://www.groupon.com/goods/men,Jacki Design Pin-Up Cheetah Style Hair Brush,$28.16,,,$33.79,$28.16
https://www.groupon.com/goods/men,100% Organic Bee Soft Body Butter,$12.99,,,$19.99,$12.99
https://www.groupon.com/goods/men,Pure Original Organic Coconut Oil Hair Mask (8 Fl. Oz.),,,540+ bought,$47.99,$12.99
https://www.groupon.com/goods/men,6 Pair Exfoliating Skin Loofa Brush Scrub Shower Gloves,$9.99,,,$19.99,$9.99
https://www.groupon.com/goods/men,The Vine Skincare Fruit Enzyme Hydrating Exfoliant,$33,,,$41.10,$33
https://www.groupon.com/goods/men,Professional Hair Blow Dryer with Micro-Gold Gem Tourmaline Heater,,,1;000+ bought,$200,$32.99
https://www.groupon.com/goods/men,PurO3 Fully Ozonated Olive Oil - 2 oz,$16.83,,,$19.95,$16.83
https://www.groupon.com/goods/men,Lior Gold Paris Platinum Mask,$19.99,,,$225,$19.99
https://www.groupon.com/goods/men,Vibrating Clean Face Brush Facial Skin Massager Ultrasonic Cleaner,$12,,,$13,$12
https://www.groupon.com/goods/men,Wet Brush Pro Detangle Hair Brush; Metallic Pink,$20.25,,,$71.50,$20.25
https://www.groupon.com/goods/men,Macadamia Healing Oil Treatment for Frizzy Hair; 1 Fl. Oz. or 4.2...,,,720+ bought,,$6.99
https://www.groupon.com/goods/men,Natural Bristles Shower Brush with Excellent for Exfoliating Skin,$11,,,$58,$11
https://www.groupon.com/goods/men,American Crew Molding Clay 3oz,$8.99,,,$17.96,$8.99
https://www.groupon.com/goods/men,Andis Cord/ Cordless 14-piece Beard and Mustache Trimmer,$42.95,,,$89,$42.95
https://www.groupon.com/goods/men,Mild Aroma Peeling with Lemon Essential Oil - 1.7 oz,$33.35,,,$50,$33.35
https://www.groupon.com/goods/men,Eben Naturals Deep Moisture Body Lotion (8 FL OZ - 236 mL),$12,,,$15.99,$12
https://www.groupon.com/goods/men,Argan ; Coconut ; Jojoba oil Pure Unrefined Extra Virgin,$5,,,$10,$5
https://www.groupon.com/goods/mobility-and-safety,Squat N Go 7” Folding Squatting Stool;Foldable Toilet Stool,$19.99,,,$21.20,$19.99
https://www.groupon.com/goods/mobility-and-safety,DMI Safety Step Stool with Handle,,,50+ bought,$62.84,$40.99
https://www.groupon.com/goods/mobility-and-safety,Otter Pediatric Bathing System; Large,$236.61,,,$474,$236.61
https://www.groupon.com/goods/mobility-and-safety,Handy Utility Trolley,$78.52,,,$121.97,$78.52
https://www.groupon.com/goods/mobility-and-safety,Hospital Male Urinal Pee Holder Bag Safety Incontinence Aids,$12.99,,,$45.95,$12.99
https://www.groupon.com/goods/mobility-and-safety,Bari Battery Power Lift W 4 Pt Cradle & Rchgbl Rmvbl Batt No Wall Mnt,$2;387,,,$3;892,$2;387
https://www.groupon.com/goods/mobility-and-safety,Bed Wedge; 7.5" Height,$34.42,,,$63.20,$34.42
https://www.groupon.com/goods/mobility-and-safety,Home Bed Assist Handle,$74.46,,,$128.32,$74.46
https://www.groupon.com/goods/mobility-and-safety,Bluestone 32" Folding Reacher,,,80+ bought,$32,$15.99
https://www.groupon.com/goods/mobility-and-safety,First Class School Chair; Small,$320.10,,,$452,$320.10
https://www.groupon.com/goods/mobility-and-safety,Push Button Automatic Upper Arm Blood Pressure Cuff Monitor in Case,$45.99,,,$119.99,$45.99
https://www.groupon.com/goods/mobility-and-safety,BM Superior Enema Douche System with Water Bottle(2Quart) FDA Approved,$10.99,,,$29.99,$10.99
https://www.groupon.com/goods/mobility-and-safety,Convoluted Foam Pad; 3" Height,$37.70,,,$66.48,$37.70
https://www.groupon.com/goods/mobility-and-safety,Non Tilt Top Overbed Table; Chrome,$73.90,,,$173.97,$73.90
https://www.groupon.com/goods/mobility-and-safety,Cordless Patient Alarm Pad; 10" X 15" Chair Sensor; Pack Of 5,$403.87,,,$824,$403.87
https://www.groupon.com/goods/mobility-and-safety,Toilet Bowl Night Light Motion Activated Sensor for Kids and Adults,$12.99,,,$29.99,$12.99
https://www.groupon.com/goods/mobility-and-safety,I.C.E.D. Medical Alert Bracelet,$29.99,,,$39.99,$29.99
https://www.groupon.com/goods/mobility-and-safety,Stand Assist Lift,$2;926,,,$5;517,$2;926
https://www.groupon.com/goods/mobility-and-safety,Super Grip Bath Handle,$19.99,,,$26.58,$19.99
https://www.groupon.com/goods/mobility-and-safety,Timed Corded Patient Alarm Pad; 10" X 30" Bed Sensor; Pack Of 5,$280.26,,,$565.92,$280.26
https://www.groupon.com/goods/mobility-and-safety,Med Aire Variable Pressure Pump,$73.90,,,$174,$73.90
https://www.groupon.com/goods/mobility-and-safety,Folding Bed Wedge; 7",$35.62,,,$56.51,$35.62
https://www.groupon.com/goods/mobility-and-safety,BM silicone Beaded enema bulb (14.4 OZ),$14.11,,,$39.99,$14.11
https://www.groupon.com/goods/mobility-and-safety,Hand Bed Rail With Floor Support,$54.95,,,$65.59,$54.95
https://www.groupon.com/goods/mobility-and-safety,First Class School Chair; Large,$346.22,,,$488.48,$346.22
https://www.groupon.com/goods/mobility-and-safety,Hvy Duty Bariatric Footstool With Non Skid Rubber Platform & Handrail,$71.78,,,$106.40,$71.78
